elevation,temperature,humidity,soil_TN,soil_TP,soil_AP,soil_AN,health_class
134.24,-12.85,65.16,0.1239,0.0545,0.00107,0.00285,1
1206.46,33.09,34.94,0.1367,0.0644,0.00137,0.00502,0
469.89,36.95,27.89,0.1044,0.0917,0.0014,0.0044,0
313.25,-9.14,59.23,0.1413,0.0655,0.00082,0.00511,1
497.98,39.24,83.36,0.0621,0.0553,0.00142,0.00277,0
1715.73,13.86,12.26,0.0181,0.0189,0.0005,0.001,0
386.65,30.06,41.74,0.113,0.0362,0.0005,0.0036,1
444.72,-15.93,70.25,0.1432,0.0686,0.00135,0.00396,1
319.09,5.24,80.48,0.0792,0.0589,0.00129,0.00159,1
1987.21,13.54,70.64,0.0658,0.0315,0.0005,0.00286,1
534.93,34.84,13.27,0.0194,0.012,0.0005,0.001,0
320.5,8.18,51.5,0.1025,0.0853,0.00236,0.00425,1
554.51,8.0,22.55,0.0303,0.0094,0.0005,0.001,0
156.01,30.64,48.68,0.1935,0.0742,0.00281,0.00405,2
854.85,13.87,68.35,0.0676,0.0576,0.00078,0.00207,1
231.65,20.44,89.86,0.0557,0.0398,0.0005,0.00196,1
1280.77,7.28,70.71,0.1007,0.0602,0.00122,0.00282,1
2426.74,18.78,84.33,0.1652,0.0678,0.00153,0.00399,2
363.98,39.69,46.61,0.0534,0.0245,0.0005,0.00159,0
232.97,35.0,30.55,0.1412,0.083,0.00093,0.00316,0
496.05,21.69,70.34,0.1046,0.0915,0.00187,0.00463,2
335.92,29.2,80.12,0.0987,0.0355,0.00072,0.00393,1
3275.84,22.82,57.43,0.0255,0.024,0.0005,0.001,1
2729.92,-9.87,70.15,0.1254,0.0513,0.00078,0.0026,1
2360.26,19.84,37.29,0.0343,0.0275,0.0005,0.001,1
413.84,5.57,86.69,0.1322,0.0643,0.00187,0.00281,1
1380.44,41.01,27.97,0.0257,0.0181,0.0005,0.001,0
501.9,25.34,76.46,0.0928,0.0219,0.0005,0.00219,2
2862.84,28.34,39.45,0.0428,0.0174,0.0005,0.00144,0
957.25,12.94,65.33,0.0471,0.0346,0.0005,0.00106,1
196.03,31.29,17.15,0.0369,0.0221,0.00072,0.001,0
1139.09,31.53,44.12,0.0637,0.0256,0.00061,0.00132,1
251.66,15.89,72.76,0.0917,0.032,0.00063,0.00279,2
1246.06,33.93,49.69,0.0448,0.0209,0.0005,0.00146,0
278.11,2.91,58.79,0.0684,0.0534,0.00078,0.00185,1
402.21,-0.38,87.65,0.0721,0.0538,0.00082,0.00286,0
484.87,31.73,55.04,0.0371,0.0288,0.0007,0.001,1
3676.9,19.29,31.32,0.0323,0.0219,0.0005,0.001,1
1142.2,2.51,46.91,0.1423,0.0688,0.00132,0.00524,1
411.96,-17.65,71.09,0.1838,0.0744,0.00291,0.00792,1
297.02,36.87,58.96,0.1177,0.0467,0.00074,0.00327,1
4325.01,20.42,52.52,0.0533,0.0461,0.00096,0.002,1
341.76,38.85,43.63,0.0949,0.0384,0.00086,0.00357,0
358.95,32.25,53.57,0.1389,0.0518,0.00205,0.00258,1
325.84,27.32,78.12,0.1589,0.0795,0.00169,0.00637,2
442.67,-18.46,67.77,0.1129,0.0916,0.00215,0.00355,1
2432.37,22.93,54.51,0.0443,0.0165,0.00053,0.00149,1
818.9,43.83,39.25,0.0458,0.03,0.00066,0.00129,0
210.51,27.57,66.96,0.037,0.0377,0.0005,0.00115,2
3797.55,17.88,66.88,0.0515,0.0369,0.0005,0.00131,1
2436.02,21.01,11.86,0.0306,0.0216,0.00057,0.00108,0
176.07,8.98,45.04,0.0422,0.0364,0.0005,0.00147,1
1355.64,5.27,65.47,0.0433,0.0168,0.0005,0.00106,1
498.97,17.03,75.6,0.0439,0.0274,0.0007,0.00204,2
293.58,-2.17,62.39,0.1286,0.0568,0.00124,0.00365,1
1028.88,3.01,50.98,0.0607,0.0445,0.00076,0.00209,1
464.15,27.9,59.38,0.0529,0.0535,0.00078,0.0029,2
350.96,1.02,51.83,0.142,0.0655,0.0012,0.00581,1
194.99,-1.2,72.03,0.0594,0.0468,0.00095,0.00225,1
67.19,29.64,77.9,0.0689,0.0207,0.0005,0.00101,1
456.55,18.89,74.42,0.051,0.0567,0.00059,0.00129,2
1108.85,32.29,12.9,0.0145,0.0155,0.0005,0.001,0
1490.1,31.93,45.25,0.1125,0.0411,0.00067,0.00333,1
1539.68,22.11,51.84,0.0471,0.0381,0.0005,0.00127,2
3168.44,8.21,72.59,0.1301,0.0737,0.00094,0.00258,1
845.57,9.04,90.46,0.0519,0.04,0.00084,0.00136,0
1849.33,27.26,35.43,0.031,0.0082,0.0005,0.001,0
305.15,32.99,68.48,0.1071,0.0668,0.00175,0.00244,1
2596.51,-3.17,40.75,0.0464,0.0168,0.0005,0.00119,0
220.56,2.78,63.26,0.1789,0.0907,0.00239,0.00815,1
3531.76,13.54,75.33,0.0777,0.0323,0.0005,0.00299,1
2.94,17.18,55.69,0.0885,0.0426,0.00079,0.00244,2
815.03,8.28,62.78,0.0825,0.0266,0.0005,0.001,1
286.58,30.49,16.86,0.0197,0.017,0.0005,0.001,0
259.71,3.31,62.41,0.1088,0.041,0.00101,0.00392,1
644.16,34.21,18.64,0.0169,0.0117,0.0005,0.001,0
100.31,17.85,73.65,0.1375,0.0562,0.00207,0.00277,2
610.64,11.42,92.93,0.0793,0.0279,0.0005,0.00177,1
1616.08,43.56,5.61,0.0188,0.0136,0.0005,0.001,0
1876.16,12.76,40.01,0.0534,0.0205,0.00051,0.00189,1
230.92,2.81,58.03,0.1169,0.0351,0.0005,0.00217,1
119.04,-5.52,87.99,0.1151,0.0664,0.00076,0.00394,1
457.87,15.76,71.53,0.0911,0.0481,0.00144,0.00329,2
1051.32,15.21,61.7,0.0344,0.0322,0.0005,0.001,1
592.03,-0.49,93.82,0.0685,0.0253,0.0005,0.00116,0
401.71,16.46,76.34,0.1182,0.0539,0.00144,0.00577,2
2832.32,-16.74,35.69,0.0591,0.0456,0.00089,0.001,0
649.43,4.0,88.09,0.0373,0.0335,0.00053,0.00179,0
2685.19,30.84,6.57,0.0409,0.016,0.0005,0.00178,0
1038.8,37.18,15.09,0.041,0.0257,0.00056,0.00124,0
2083.06,3.28,62.51,0.0548,0.0483,0.00056,0.00271,0
1729.74,16.28,20.61,0.0637,0.0283,0.0005,0.00231,1
2829.26,4.91,37.61,0.0583,0.0139,0.0005,0.00184,0
416.55,-12.38,83.19,0.0849,0.0618,0.00097,0.00279,0
753.67,20.83,60.67,0.0687,0.0418,0.00064,0.00359,2
385.96,20.2,88.94,0.0787,0.0505,0.00066,0.00376,2
245.36,4.33,63.52,0.0626,0.0532,0.00062,0.00269,1
125.17,25.14,84.99,0.1056,0.0296,0.00084,0.00352,2
1931.83,3.64,82.96,0.0965,0.054,0.00087,0.00361,0
339.84,22.44,62.89,0.1414,0.0526,0.00073,0.00467,2
452.69,8.82,87.59,0.0358,0.0273,0.0005,0.001,0
379.86,17.54,88.05,0.1283,0.091,0.00148,0.00463,2
712.79,27.35,23.11,0.033,0.0096,0.0005,0.001,0
2502.83,37.06,23.36,0.0326,0.0266,0.0005,0.001,0
836.85,12.5,67.67,0.097,0.0402,0.00087,0.0031,1
3578.5,-0.53,34.76,0.0618,0.0151,0.0005,0.001,0
145.39,25.03,59.63,0.1114,0.0382,0.00061,0.00336,2
816.58,11.87,72.36,0.0506,0.033,0.00055,0.00174,1
1656.15,35.13,34.59,0.0766,0.046,0.00082,0.002,0
3162.41,12.75,30.22,0.0265,0.0198,0.0005,0.00118,1
1609.18,-16.36,71.15,0.0872,0.064,0.0013,0.00218,1
2487.5,-1.32,37.59,0.0305,0.0223,0.0005,0.00137,0
630.81,-1.95,68.57,0.044,0.0433,0.00066,0.00235,1
1257.93,19.82,49.06,0.0785,0.0486,0.00065,0.00262,1
1985.66,-2.23,57.71,0.0503,0.0322,0.001,0.00163,0
652.71,38.27,28.57,0.0243,0.0122,0.0005,0.00112,0
2488.76,34.94,25.17,0.0398,0.0184,0.00053,0.0017,0
3800.42,0.29,69.57,0.0352,0.0214,0.0005,0.00137,0
658.35,14.74,82.93,0.0683,0.0195,0.00053,0.00124,1
205.33,-2.68,85.34,0.0851,0.0384,0.00079,0.00228,0
2072.51,-2.64,41.21,0.0363,0.0266,0.00072,0.00163,0
2376.25,27.88,20.11,0.0297,0.01,0.0005,0.001,0
350.03,3.11,71.85,0.0484,0.0515,0.0005,0.00147,1
184.23,-3.24,87.47,0.0917,0.0324,0.00072,0.00379,0
147.74,-5.48,69.11,0.1324,0.0601,0.00101,0.0023,1
1087.4,-7.76,90.29,0.0944,0.0284,0.00053,0.00245,0
1358.62,12.91,72.5,0.1001,0.0519,0.00087,0.00318,1
65.5,12.42,60.79,0.066,0.0408,0.00077,0.00244,1
42.14,15.61,13.51,0.0281,0.0103,0.0005,0.00127,1
776.35,25.92,65.01,0.1093,0.0429,0.00099,0.00323,2
183.11,-10.7,50.45,0.2033,0.0869,0.00214,0.00664,1
1409.33,29.63,21.49,0.0184,0.0149,0.0005,0.001,0
2530.16,12.55,42.24,0.0515,0.0166,0.0005,0.0016,1
769.43,23.79,62.8,0.1101,0.0434,0.0008,0.00293,2
1896.89,35.64,8.67,0.029,0.0106,0.0005,0.001,0
1707.33,38.47,43.12,0.077,0.0239,0.00063,0.00243,0
123.8,11.46,53.95,0.0877,0.048,0.00078,0.00363,2
356.23,12.81,55.21,0.0657,0.021,0.0005,0.00255,1
2353.32,7.47,34.54,0.0328,0.0282,0.00071,0.001,0
4374.91,-10.95,53.26,0.0583,0.0368,0.00089,0.0029,0
422.02,-2.31,77.42,0.1029,0.0332,0.00104,0.00416,1
1938.41,20.1,36.67,0.041,0.0243,0.00054,0.001,1
1413.02,-2.74,34.55,0.0449,0.021,0.0005,0.001,0
160.73,17.21,70.66,0.212,0.0897,0.00233,0.00302,3
317.64,-5.19,86.97,0.0509,0.0397,0.00086,0.0027,0
2496.69,22.14,18.88,0.0148,0.0127,0.0005,0.001,1
3671.62,12.67,64.85,0.0591,0.0439,0.00076,0.00273,1
5.76,9.41,59.3,0.0859,0.0396,0.00116,0.00141,1
3903.02,-1.36,56.77,0.0666,0.0338,0.00098,0.00193,0
2698.47,17.88,93.87,0.137,0.06,0.00101,0.005,1
720.89,18.66,85.68,0.0814,0.0387,0.00087,0.00233,1
483.28,4.63,86.92,0.1014,0.0429,0.00106,0.00282,0
119.1,9.84,55.53,0.1059,0.0471,0.00119,0.00293,1
1087.45,44.15,28.54,0.0246,0.019,0.0005,0.001,0
247.46,21.98,57.26,0.0676,0.0418,0.00064,0.00289,2
974.85,37.09,12.3,0.0571,0.0303,0.0008,0.0013,0
392.19,3.59,76.54,0.0795,0.0378,0.0008,0.00416,1
3753.39,29.62,63.63,0.0603,0.0148,0.0005,0.00173,1
1965.47,14.92,57.44,0.0484,0.045,0.0005,0.0016,1
2702.19,29.39,32.98,0.0324,0.0202,0.0005,0.001,0
490.94,6.18,61.45,0.1506,0.0975,0.00248,0.00566,2
2662.91,13.33,74.47,0.0936,0.0601,0.00138,0.0022,1
144.73,13.06,78.01,0.0735,0.0601,0.00068,0.00199,1
171.7,21.46,10.37,0.0281,0.0127,0.0005,0.001,1
451.87,-9.44,57.57,0.1473,0.0552,0.00157,0.0039,1
263.78,26.63,51.75,0.0714,0.0229,0.00052,0.00211,2
291.41,-1.32,47.4,0.0485,0.0271,0.0005,0.00124,0
2602.5,-18.03,59.66,0.0657,0.0366,0.0009,0.00177,0
2252.3,27.33,30.57,0.057,0.0291,0.00059,0.002,0
3724.9,-1.33,94.68,0.0503,0.0397,0.00051,0.00129,0
1247.81,10.8,49.8,0.0558,0.0285,0.00055,0.00137,1
332.77,21.51,55.44,0.1211,0.0264,0.00064,0.00278,2
1352.24,32.7,23.22,0.0319,0.0104,0.0005,0.001,0
343.27,26.98,96.1,0.0486,0.0285,0.0005,0.001,1
194.23,17.2,48.39,0.0402,0.0275,0.00061,0.00163,1
271.17,-4.47,85.25,0.0643,0.0548,0.00066,0.00294,0
2345.19,-1.23,47.41,0.0414,0.0196,0.0005,0.00121,0
354.0,-16.69,55.76,0.1338,0.0795,0.0021,0.00178,1
1042.24,25.59,35.31,0.0605,0.0384,0.0005,0.00234,0
901.31,2.38,60.05,0.0397,0.0349,0.0005,0.001,0
3228.36,16.86,84.15,0.0699,0.0501,0.00118,0.00286,1
389.79,44.73,14.77,0.015,0.016,0.0005,0.001,0
1523.01,9.58,58.86,0.046,0.0334,0.0006,0.00153,1
1757.7,20.29,34.85,0.0202,0.0147,0.0005,0.001,1
430.58,5.31,52.05,0.1823,0.0921,0.00223,0.00623,2
353.63,8.31,60.69,0.0623,0.0372,0.00088,0.00262,1
495.06,-22.19,54.2,0.1408,0.0758,0.002,0.00409,1
1375.25,52.1,21.31,0.019,0.0159,0.0005,0.001,0
2787.87,10.94,34.83,0.0285,0.0123,0.0005,0.00114,1
167.73,1.14,86.53,0.0912,0.0352,0.00113,0.00316,0
194.65,4.26,64.92,0.0338,0.0332,0.0005,0.00116,0
156.21,1.02,86.21,0.1048,0.0658,0.00159,0.00437,1
296.23,-1.41,57.92,0.0632,0.0493,0.00121,0.0031,1
3754.48,31.88,35.86,0.0975,0.038,0.00112,0.0029,0
141.28,-0.64,65.31,0.1322,0.0683,0.00239,0.00225,1
2476.49,35.74,30.34,0.0363,0.0256,0.0005,0.001,0
643.39,-13.62,84.21,0.1211,0.0576,0.00201,0.00346,1
4221.29,12.13,44.84,0.0444,0.0312,0.0005,0.00137,1
443.29,30.6,66.03,0.0814,0.0463,0.0006,0.00259,1
2480.31,14.57,50.88,0.0758,0.0307,0.00073,0.00283,1
129.92,-3.66,54.69,0.1537,0.1002,0.00279,0.00407,1
165.69,-0.92,74.93,0.0883,0.0646,0.00065,0.00339,1
1505.79,3.95,73.72,0.0509,0.0469,0.00056,0.00217,0
475.56,31.52,40.44,0.0385,0.0281,0.0005,0.001,1
139.26,20.9,42.45,0.0804,0.0451,0.00141,0.00259,2
517.63,32.84,21.0,0.0211,0.0172,0.0005,0.00102,0
58.0,6.84,62.36,0.0655,0.0255,0.0005,0.00105,1
53.53,18.47,24.06,0.0301,0.0132,0.0005,0.001,1
467.47,17.95,62.53,0.0553,0.0419,0.00072,0.00202,2
1105.49,16.0,70.68,0.0635,0.0234,0.00054,0.0027,2
944.82,43.49,6.88,0.039,0.0249,0.0005,0.001,0
1161.69,-25.65,72.96,0.1368,0.0604,0.00106,0.00503,1
1239.92,18.95,46.95,0.0633,0.0286,0.00052,0.0013,1
2891.0,35.06,25.76,0.0396,0.0164,0.0005,0.00135,0
2635.4,-23.2,51.15,0.1025,0.0436,0.0006,0.0027,1
273.09,15.81,57.49,0.1197,0.0304,0.00087,0.00215,2
190.56,3.42,49.39,0.1133,0.0527,0.00144,0.00308,1
939.17,21.7,77.8,0.0637,0.0288,0.00077,0.00298,2
2707.85,22.05,28.61,0.0258,0.0173,0.0005,0.0011,1
595.93,0.1,65.11,0.0424,0.0338,0.0005,0.00146,0
4023.03,10.12,71.17,0.0849,0.0383,0.00052,0.00163,1
587.44,6.17,89.94,0.0731,0.0279,0.00055,0.00271,1
1219.43,20.55,87.36,0.1247,0.0567,0.00137,0.00291,2
83.47,14.17,88.2,0.0802,0.0499,0.00131,0.00306,1
373.98,9.38,52.43,0.0725,0.0455,0.00139,0.00182,1
186.07,15.24,32.65,0.022,0.0165,0.0005,0.001,1
2270.5,13.59,40.44,0.0306,0.0192,0.0005,0.00106,1
362.43,-10.36,69.56,0.1278,0.0582,0.00126,0.00412,1
1589.91,20.4,30.51,0.0566,0.0368,0.00078,0.00166,1
412.97,24.73,87.3,0.0897,0.0525,0.00129,0.00323,2
4042.71,15.24,60.88,0.035,0.0246,0.00073,0.00117,1
384.24,21.72,53.73,0.1953,0.0914,0.00182,0.00613,3
699.66,41.51,20.71,0.0362,0.0243,0.0005,0.00119,0
307.9,-4.88,82.85,0.1525,0.0551,0.00162,0.00578,1
219.67,14.36,65.33,0.097,0.0374,0.00089,0.00417,2
426.64,18.83,54.97,0.1325,0.072,0.00113,0.00234,2
110.06,35.76,61.96,0.1684,0.1049,0.00242,0.00463,1
1387.38,6.67,37.29,0.0368,0.0193,0.0005,0.00122,0
134.35,31.02,80.89,0.0639,0.016,0.0005,0.00151,1
203.75,8.52,59.7,0.1196,0.0358,0.00065,0.00368,1
3338.67,-15.38,41.09,0.0936,0.0416,0.00098,0.00257,0
1427.31,23.34,32.08,0.0502,0.0263,0.0005,0.00223,1
2930.12,23.05,66.65,0.1105,0.049,0.00161,0.00198,2
978.36,9.8,78.23,0.0908,0.0338,0.00081,0.00188,1
1131.33,30.79,14.21,0.0319,0.0096,0.0005,0.00112,0
356.04,18.63,45.99,0.0714,0.0245,0.0005,0.00166,1
294.66,13.02,79.82,0.1675,0.1022,0.00132,0.00621,2
4287.17,15.1,60.51,0.0525,0.0449,0.00096,0.00259,1
664.32,32.48,22.67,0.0294,0.0238,0.00056,0.00109,0
375.81,38.64,53.72,0.0742,0.0221,0.0005,0.00167,0
411.27,30.54,59.42,0.156,0.0599,0.00185,0.00409,2
137.26,36.3,65.43,0.1217,0.071,0.00149,0.00249,1
429.97,-9.6,86.98,0.1052,0.0324,0.00097,0.00387,0
312.89,-2.44,61.65,0.1321,0.0542,0.00086,0.00261,1
669.06,20.08,74.39,0.0715,0.0319,0.00074,0.00111,2
3939.19,-16.1,45.86,0.0872,0.051,0.00093,0.00244,0
332.1,22.69,79.83,0.0581,0.0495,0.0006,0.00194,2
327.58,32.05,24.31,0.0176,0.0121,0.0005,0.001,0
1238.34,0.83,64.32,0.0882,0.0721,0.00125,0.00184,1
2787.54,42.35,25.32,0.0196,0.0124,0.0005,0.001,0
1066.51,5.04,68.05,0.0937,0.0579,0.00128,0.00418,1
4178.81,-13.01,68.11,0.0244,0.0256,0.0005,0.00125,0
2537.64,25.11,20.29,0.0183,0.0154,0.0005,0.001,0
125.72,11.6,59.24,0.1329,0.0719,0.00161,0.00445,2
867.83,17.68,24.41,0.05,0.0238,0.00074,0.00176,1
1167.06,-25.51,40.27,0.1058,0.0381,0.00071,0.00314,0
4039.74,17.03,44.36,0.0402,0.0265,0.00054,0.00171,1
493.74,13.15,93.18,0.1157,0.0557,0.00151,0.00198,1
3828.77,-7.59,72.38,0.0826,0.0289,0.0005,0.00127,0
368.65,27.42,17.88,0.0489,0.0258,0.00063,0.00191,0
1868.55,-22.98,57.86,0.0554,0.034,0.0005,0.00178,0
398.61,11.09,70.54,0.1061,0.0372,0.0005,0.00238,1
1114.25,25.78,36.82,0.0744,0.035,0.00078,0.00138,0
503.99,41.1,58.08,0.0472,0.0392,0.00085,0.001,1
2895.75,-10.63,36.01,0.0595,0.0395,0.0005,0.00192,0
291.23,23.74,85.13,0.051,0.0368,0.00068,0.00153,1
1130.97,24.56,72.86,0.0693,0.0317,0.0005,0.00254,2
484.47,30.84,66.31,0.1064,0.0342,0.0005,0.00181,1
2394.26,6.99,31.14,0.0604,0.029,0.00086,0.00239,0
3707.2,5.38,77.81,0.0839,0.0298,0.00054,0.00205,1
1579.28,34.0,18.28,0.0168,0.0152,0.0005,0.001,0
200.16,-23.22,78.96,0.1551,0.0881,0.00227,0.00472,1
352.46,22.73,92.25,0.0589,0.0224,0.0005,0.00222,1
3067.12,8.6,66.22,0.1128,0.0654,0.00123,0.00194,1
1361.76,30.57,40.1,0.0715,0.0263,0.0005,0.00196,1
319.22,6.38,69.45,0.215,0.0777,0.00246,0.00631,2
496.13,12.99,65.99,0.127,0.0543,0.0015,0.00307,2
22.63,7.42,77.59,0.0943,0.0545,0.00163,0.00189,1
274.2,28.92,56.4,0.1193,0.0766,0.00112,0.00596,2
649.0,46.61,21.67,0.0197,0.0134,0.0005,0.001,0
2562.24,15.73,61.4,0.0345,0.0268,0.00071,0.00143,1
3312.35,15.73,37.77,0.0393,0.0322,0.0007,0.00166,1
594.17,23.27,64.32,0.1013,0.0679,0.00075,0.00196,2
38.36,12.62,80.85,0.0409,0.0307,0.0005,0.001,1
4058.75,-6.31,93.63,0.0617,0.0324,0.00064,0.00137,0
140.11,17.25,64.45,0.0883,0.0461,0.00164,0.00241,2
2790.21,23.28,36.27,0.0228,0.0097,0.0005,0.001,1
1631.27,-8.84,81.8,0.0767,0.0493,0.00067,0.00222,0
2170.92,28.28,70.94,0.1457,0.0625,0.00138,0.00588,2
371.24,-5.54,70.29,0.1119,0.0801,0.00236,0.00361,1
11.68,14.17,63.95,0.0427,0.0303,0.0005,0.00166,1
1016.35,26.79,46.74,0.0457,0.0274,0.00056,0.00101,1
2776.3,16.62,35.99,0.0352,0.0077,0.0005,0.001,1
2501.91,12.97,38.85,0.0418,0.0203,0.0005,0.00112,1
918.17,45.62,65.52,0.072,0.0161,0.0005,0.00126,0
531.58,4.11,88.37,0.0544,0.0396,0.0005,0.001,0
1319.14,-1.75,60.74,0.0391,0.0391,0.0005,0.00209,0
812.35,4.82,76.51,0.095,0.0537,0.00092,0.00218,1
39.07,11.02,59.35,0.0654,0.0319,0.00078,0.00181,1
2841.07,29.06,33.68,0.0378,0.0161,0.0005,0.00154,0
139.01,25.4,70.69,0.0667,0.0159,0.0005,0.001,2
3007.89,-11.39,52.81,0.0382,0.0291,0.00073,0.00159,0
3855.76,-14.23,45.8,0.0387,0.0241,0.0005,0.00138,0
7.68,35.89,56.96,0.0313,0.0319,0.0005,0.00102,0
1483.28,15.13,38.84,0.0208,0.0192,0.0005,0.001,1
206.96,0.33,85.42,0.2136,0.0779,0.00204,0.0063,1
1989.37,28.37,46.65,0.0839,0.0635,0.00125,0.00202,1
127.78,-4.59,55.55,0.0873,0.0652,0.00142,0.00236,1
2860.97,-0.29,67.16,0.0992,0.0243,0.00053,0.00194,0
2309.62,17.1,35.65,0.0497,0.0239,0.0005,0.00169,1
1381.86,-7.57,46.15,0.0515,0.0452,0.0005,0.00254,0
356.56,10.18,86.27,0.0744,0.0429,0.00081,0.00214,1
1898.99,27.9,11.95,0.0222,0.0171,0.0005,0.001,0
1681.94,-0.54,68.58,0.1181,0.06,0.00096,0.00333,1
4191.58,2.1,47.05,0.0453,0.0173,0.0005,0.00114,0
2027.81,45.35,13.77,0.0191,0.0168,0.0005,0.001,0
1851.29,24.93,16.72,0.0303,0.0107,0.0005,0.001,1
808.46,13.27,92.94,0.0695,0.0224,0.0005,0.001,1
252.48,14.14,51.94,0.0772,0.0547,0.00145,0.00165,1
90.81,16.78,64.43,0.0451,0.0278,0.00058,0.001,2
558.02,27.53,11.27,0.0331,0.0248,0.0005,0.0013,0
458.82,10.6,14.31,0.0338,0.0207,0.0005,0.001,0
1998.77,33.88,20.35,0.0315,0.0127,0.0005,0.001,0
148.24,10.8,71.28,0.0526,0.0456,0.00079,0.00126,1
581.66,28.76,53.51,0.0629,0.0367,0.00098,0.0015,1
479.21,3.17,84.36,0.069,0.0535,0.00102,0.00269,0
778.54,39.36,59.28,0.0394,0.0276,0.00057,0.00117,0
2078.16,18.44,26.4,0.0314,0.0078,0.0005,0.001,1
3839.51,9.25,31.51,0.0383,0.0177,0.0005,0.00189,0
476.75,28.93,53.89,0.2126,0.0746,0.00248,0.00791,2
1374.87,28.11,45.98,0.0507,0.0232,0.0005,0.00157,1
2543.65,7.76,44.18,0.0898,0.0482,0.00147,0.0035,1
1720.28,24.43,88.69,0.0859,0.0468,0.001,0.00187,1
297.03,20.32,66.6,0.1463,0.0496,0.00183,0.00258,2
555.69,8.94,69.96,0.0623,0.0265,0.00065,0.00137,1
284.37,-6.28,54.39,0.1067,0.0872,0.00102,0.00242,1
1106.34,16.99,55.98,0.093,0.0645,0.00085,0.00151,2
2239.82,22.59,32.99,0.0212,0.018,0.0005,0.001,1
1774.57,-25.67,77.81,0.0716,0.0182,0.00055,0.00225,0
559.24,16.63,68.93,0.0606,0.054,0.00097,0.00117,2
2233.89,29.95,38.12,0.0522,0.0165,0.0005,0.00166,0
133.35,37.47,49.4,0.0304,0.0231,0.0005,0.00179,0
2532.45,2.36,67.18,0.033,0.0301,0.0005,0.00121,0
188.95,2.85,56.47,0.1103,0.0745,0.00144,0.0039,1
161.99,-24.38,71.1,0.1188,0.0643,0.00222,0.00239,1
244.39,17.65,88.11,0.0884,0.0434,0.00092,0.0035,2
2222.93,47.64,11.51,0.0219,0.0143,0.0005,0.001,0
11.75,26.9,56.82,0.0733,0.048,0.00067,0.00237,2
256.94,22.01,84.95,0.1232,0.0313,0.00052,0.00146,1
368.65,-3.85,78.5,0.1534,0.0845,0.00105,0.0062,1
1095.52,16.19,56.29,0.0538,0.0321,0.00075,0.00197,2
2787.91,37.24,44.02,0.026,0.0234,0.0005,0.001,0
207.54,34.64,24.1,0.0154,0.0126,0.0005,0.001,0
222.65,42.21,39.01,0.0617,0.041,0.00055,0.00104,0
473.7,17.32,67.98,0.1,0.0586,0.00141,0.00176,2
206.58,32.69,12.3,0.0309,0.0082,0.0005,0.001,0
1951.71,15.03,73.46,0.0744,0.0458,0.00075,0.00138,2
3202.53,9.72,69.98,0.0271,0.0242,0.0005,0.001,1
2883.49,11.39,18.23,0.0185,0.0177,0.0005,0.001,0
2267.64,28.3,17.11,0.0256,0.0148,0.0005,0.00102,0
1802.69,-2.24,41.22,0.0548,0.0308,0.00076,0.00262,0
1405.26,10.98,57.32,0.0709,0.0179,0.0005,0.00158,1
650.32,7.64,65.07,0.0543,0.0238,0.0005,0.001,1
3895.14,27.89,33.69,0.039,0.0189,0.0005,0.001,0
540.87,31.18,40.47,0.0409,0.0326,0.0005,0.00174,1
32.07,19.95,34.63,0.0455,0.0181,0.0005,0.00143,1
177.32,36.83,11.87,0.0161,0.0116,0.0005,0.001,0
3545.97,4.91,65.87,0.1454,0.0653,0.00083,0.00451,1
334.05,10.43,55.46,0.1389,0.0626,0.00083,0.00444,2
445.97,7.21,88.87,0.0687,0.0447,0.00065,0.0017,1
473.76,15.39,70.78,0.0877,0.027,0.0005,0.00159,2
2669.84,31.01,23.93,0.0416,0.0281,0.00052,0.00134,0
575.5,13.43,71.54,0.0633,0.0366,0.00093,0.00244,1
222.81,24.95,23.11,0.0298,0.0102,0.0005,0.001,1
649.13,16.25,65.05,0.0872,0.0405,0.00112,0.00185,2
1007.79,9.63,54.62,0.0969,0.0463,0.00141,0.00339,1
850.22,9.54,16.37,0.0238,0.0099,0.0005,0.00108,0
617.24,1.33,79.41,0.0374,0.0326,0.0005,0.001,0
554.26,29.04,28.39,0.0296,0.0223,0.0005,0.001,0
87.73,27.64,76.94,0.0345,0.0257,0.0005,0.0011,2
1043.22,13.83,29.21,0.0185,0.0134,0.0005,0.001,0
1178.0,21.35,33.93,0.0314,0.0107,0.0005,0.00111,1
1615.53,-3.33,32.81,0.0815,0.0503,0.00094,0.0029,0
3902.41,-2.87,83.92,0.0712,0.028,0.00052,0.00213,0
686.4,23.93,80.89,0.0775,0.0525,0.00084,0.00187,1
464.98,34.4,59.71,0.0976,0.0374,0.00068,0.00348,1
1612.29,0.89,78.12,0.0997,0.0417,0.00117,0.00335,1
1464.64,11.46,78.29,0.0773,0.0305,0.0005,0.00136,1
4183.14,31.2,47.33,0.0601,0.0443,0.00088,0.00122,1
1554.06,22.13,52.05,0.0527,0.0443,0.00059,0.00206,2
1893.94,-10.22,75.62,0.0564,0.0245,0.0005,0.00115,0
434.28,0.42,53.56,0.0941,0.0377,0.00104,0.00169,1
364.47,-2.44,76.1,0.1518,0.0727,0.00108,0.0049,1
250.71,37.47,21.58,0.0381,0.0281,0.0005,0.001,0
165.51,11.5,87.65,0.14,0.081,0.00214,0.00523,2
1104.84,27.05,24.91,0.0232,0.0162,0.0005,0.001,0
2928.03,26.46,28.03,0.0195,0.015,0.0005,0.001,0
